latitude,longitude
12.9772101,77.5737908
13.0821338,77.6346015
12.9170271,77.6732949
12.9655696,77.5817104
12.9727478,77.6780262
12.9716833,77.6065691
12.9788647,77.5795784
12.9780427,77.578108
12.9938206,77.5893258
12.9175904,77.594911
12.9803551,77.6518206
12.9599577,77.6460495
12.9732355,77.5774615
12.9995107,77.5497074
12.9662583,77.7182583
13.0055299,77.5687318
12.9768791,77.5454728
12.9646071,77.5765308
13.0270779,77.5440879
12.9921843,77.5888028
13.0677296,77.5928624
12.9710392,77.5972199
12.9846428,77.6051601
12.9587067,77.7010233
13.0054301,77.5706796
13.0081998,77.6934082
12.9914531,77.588548
12.9535049,77.5422736
12.8419047,77.6453645
12.9744632,77.546058
12.9935433,77.6637231
12.9376833,77.584165
12.9718524,77.5075393
12.9642649,77.5839887
12.9339694,77.6907608
12.9826749,77.6069761
12.9447284,77.6026989
12.908502,77.6012413
13.042483333333331,77.51451
13.0506178,77.5932841
12.9788009,77.5732787
12.9113332,77.6379795
12.9829522,77.603483
13.0549634,77.5346652
12.9811661,77.6105833
12.9996399,77.5713645
13.0083715,77.6961176
12.9810243,77.610189
12.9085148,77.600535
13.185316,77.6799899
12.9773994,77.5790216
12.9947755,77.6991812
12.9731425,77.5786168
13.0331884,77.6377273
12.9337987,77.6907905
12.876619,77.5955369
12.9287751,77.5855625
12.957704,77.5190866
12.9875292,77.5598271
13.0704022,77.587453
12.9708908,77.647459
12.9772288,77.5756566
13.016716,77.5883517
12.9117541,77.6517831
12.9734831,77.5509571
12.9643959,77.7180816
12.9780117,77.5755765
13.0007633,77.619865
13.0356968,77.5890694
12.9823962,77.606075
12.9314079,77.609942
12.974362,77.5780546
12.9650175,77.7182214
13.1841726,77.6795545
12.8756487,77.6481096
12.988128,77.5915095
12.9772717,77.573795
12.9974455,77.5471047
13.0082781,77.6954299
12.9633177,77.5818049
12.9616218,77.577443
12.9343212,77.6163982
13.0715083,77.588185
12.9999174,77.5713219
12.9779253,77.5794668
12.9994694,77.5489138
12.9839481,77.6035256
12.9925461,77.5528248
13.0066136,77.5543886
13.1903702,77.6806338
12.9958491,77.6678758
12.970408,77.5759762
13.0084644,77.5488952
13.0710044,77.5924581
12.8872285,77.5615485
12.9397285,77.695573
12.9120461,77.6063409
12.9755699,77.5537138
12.9951199,77.5516845
12.9363883,77.6063617
12.9741225,77.5785237
13.1841196,77.6880438
12.9975335,77.5484904
12.997517,77.5481042
12.9792191,77.5750236
13.0721717,77.591855
12.998935,77.5498083
13.0710774,77.5878765
13.0081429,77.6956432
12.9768691,77.5788425
12.9830568,77.6062739
13.0250812,77.547404
13.0429607,77.5546788
13.0088202,77.5542917
13.0082441,77.554534
12.984369,77.6024928
12.9842975,77.6029046
13.0081199,77.5549558
12.9974015,77.547828
12.9823859,77.6123083
12.9940607,77.589098
12.9800144,77.6026881
13.0224831,77.6379787
12.9893767,77.578355
12.9809361,77.6076413
12.9737006,77.6145314
13.0354163,77.5890242
12.9740793,77.5784229
12.9886617,77.6026298
12.973688,77.6231031
13.0712683,77.5881417
12.9900149,77.552882
13.0353158,77.5890701
12.9773128,77.5764618
12.873682,77.5405399
12.8844483,77.6426833
12.9206757,77.6206533
12.9701949,77.5758331
13.071492,77.5881694
13.0088499,77.5552851
13.0331617,77.5583545
13.121685,77.61119
12.9785318,77.5734913
12.9920051,77.5745767
13.0113249,77.5544335
12.9736129,77.5446445
13.0056005,77.5689962
12.9275899,77.6947514
12.9789364,77.5809009
12.960872,77.5115314
12.9804844,77.5934413
13.0082182,77.5544499
13.1859915,77.6797583
12.9968388,77.5686752
12.9839091,77.6036649
12.9640464,77.5768512
12.9601877,77.644193
12.9733632,77.5456576
12.9753954,77.5764837
12.9828615,77.6078584
12.9770569,77.575715
12.9685895,77.5374628
12.9644857,77.573241
13.0711448,77.5878757
13.0124589,77.5937432
12.9832102,77.6093403
13.038098333333334,77.51375
12.960584,77.665911
12.933978,77.6907357
13.0335367,77.5886523
12.9776609,77.6389481
12.9367061,77.5811368
12.9568469,77.5186046
12.9992181,77.5507539
12.9985213,77.5527191
12.985789,77.6052557
12.9985723,77.5508737
12.9706793,77.576059
12.94752,77.5244583
12.979085,77.642595
12.9058562,77.6021651
12.9772393,77.5737987
13.008375,77.5429917
13.001045,77.54976
12.9329449,77.6913957
12.8883052,77.5624325
12.9643996,77.5784769
12.984004,77.6036882
12.9257082,77.6764665
12.9814553,77.5986886
13.0087318,77.5551479
12.93734,77.5845883
13.01851,77.7622667
13.0079908,77.6966149
12.938927,77.696581
13.0342833,77.624505
13.008846,77.5554551
12.9699854,77.5755588
13.0713423,77.5881017
12.9998588,77.6110747
12.9994683,77.5411583
12.979505,77.60724
12.9976355,77.5711918
12.9200962,77.6103728
13.0119637,77.5545164
12.9634336,77.5772277
12.9970916,77.6143836
13.0095431,77.6967833
13.0356286,77.5891899
12.96189,77.5981
12.9894713,77.5992143
12.9531298,77.5734228
12.9811469,77.5984968
12.9486009,77.5983317
13.0702046,77.5875982
12.9811222,77.5985021
12.9803783,77.5722123
12.9729598,77.5790153
13.0002117,77.6850567
12.9728168,77.57893
12.9883342,77.537572
12.963658,77.57746
12.9795019,77.5749599
12.9975867,77.548721
13.0222467,77.638445
12.9828978,77.6063451
12.9675788,77.5360482
12.9929487,77.5526619
12.8880233,77.5633183
12.9781204,77.5778391
12.9785383,77.64225
12.9807629,77.5769138
12.9760872,77.5774586
12.9635821,77.5846876
12.9760588,77.5773682
12.9721932,77.6079073
12.9963311,77.6687695
12.9650794,77.5384273
12.9090458,77.595267
12.9854801,77.5493818
12.9316422,77.5838797
12.95822,77.6686
12.9771267,77.5765167
13.0013707,77.5713026
12.9975145,77.5475257
12.9315901,77.6859802
12.982242,77.6105447
12.9646234,77.576484
12.9676985,77.5744758
12.926316,77.6765496
13.0583136,77.5915692
12.9749432,77.578672
12.9798814,77.602604
12.9767568,77.5796212
12.9737813,77.5451582
12.9552109,77.54547
12.8949732,77.5992262
12.9811049,77.6101421
13.1909313,77.6461147
12.976038,77.5774049
12.9755375,77.5616213
12.9757891,77.5780559
12.9566866,77.5750587
12.9810655,77.6101229
12.977285,77.5765633
12.976939,77.5800332
12.9993031,77.5491985
12.9717853,77.6580381
12.9644867,77.5763017
12.9615643,77.5837805
13.0995005,77.5768244
12.9737651,77.5788821
12.8808263,77.6453369
13.0132311,77.5543341
12.9027602,77.624185
12.9226326,77.6227355
12.9026128,77.6609906
12.8908452,77.6384293
12.9852861,77.5531501
13.0692267,77.5927683
12.9991479,77.5482736
12.979553,77.6064583
13.0109933,77.5543983
12.93446699,77.69040515
12.9603605,77.5146422
12.9839249,77.603677
13.0083026,77.6954064
12.96931,77.6413957
13.001245,77.5504467
12.995330628735244,77.69625479944604
13.007225,77.5712083
12.9642262,77.576932
13.0714294,77.5881956
12.9716919,77.6580774
12.9784955,77.5422035
13.0001272,77.5694578
13.0029157,77.55013
12.9789547,77.575132
12.9304902,77.6853374
13.0712567,77.5880633
13.0098745,77.5546935
12.9735505,77.6135322
12.997901,77.5584359
13.1844206,77.679787
12.8773467,77.6469633
13.0476081,77.5755115
13.0230477,77.5847715
13.0995012,77.588409
12.9761393,77.5773225
12.9822139,77.6082741
12.93059241080478,77.68567186539099
12.9792478,77.6951736
12.9874905,77.5744173
12.975801,77.5588017
12.9867581,77.5744138
13.0071527,77.5711926
12.9760634,77.5765067
12.9646274,77.7182016
12.95859,77.7156717
12.980987,77.6105779
12.9340616,77.6894967
12.9656154,77.5367823
12.9810948,77.6102296
13.0353521,77.5891359
12.9429696,77.6977172
12.9125234,77.6352759
12.9962963,77.5631822
12.9703589,77.6463354
12.9591089,77.6571234
13.0088025,77.5545306
12.9712011,77.5374754
13.0251727,77.5110947
13.0115838,77.613347
12.9945704,77.567381
12.8854983,77.6418533
12.9629899,77.5763915
12.9745489,77.5448028
13.0080968,77.5558134
12.9828054,77.6106344
12.9773939,77.5707639
12.9929319,77.5526519
13.0558794,77.6322942
12.9645725,77.5770432
13.0086232,77.5545862
12.9649172,77.7181937
13.0093469,77.6930286
13.00896,77.5545067
12.9661817,77.641385
12.9947776,77.5527278
12.9646668,77.5764733
12.9333614,77.6151965
13.0040117,77.5500467
12.997277,77.5476638
12.9872198,77.5373945
13.0709394,77.588269
13.0059037,77.6861749
12.9729825,77.5790591
12.9171081,77.5846874
12.9727427,77.5380774
13.1913928,77.6464302
12.9801777,77.5748939
12.9773049,77.5756228
12.9782707,77.6409736
13.0063479,77.5711755
12.9857211,77.5541663
12.9822114,77.6065095
12.9822979,77.6105301
12.9890196,77.5525286
13.0079922,77.6957394
12.9445976,77.5710407
12.9734318,77.5512361
12.9341017,77.6907367
12.9785126,77.5809166
12.9807309,77.5583902
13.0078433,77.5267067
13.0019646,77.5693433
12.9303624,77.5834919
13.0980074,77.5985963
12.9782839,77.5736717
12.9793834,77.6065333
12.932667412990874,77.68859281894625
12.9842514,77.5488863
12.9816566,77.6081789
12.9768542,77.5783109
12.9820816,77.6064296
12.9660764,77.5738275
12.9775278,77.5804093
12.884524457438497,77.60199120637351
12.9789314,77.5795731
12.9809974,77.6103475
13.008515,77.5270233
13.00103,77.55045
13.0225448,77.5630092
12.9772222,77.5755668
12.9649016,77.575929
12.9733011,77.6073752
12.939326,77.6964451
12.9591512,77.5767093
12.9756399,77.56105
12.9734505,77.5508179
12.9866973,77.5190767
13.0084887,77.5544747
13.0213628,77.5925026
12.9642872,77.5771105
12.9904886,77.5993698
12.9622925,77.6489579
12.9777486,77.5794246
12.9698029,77.5756689
12.9650155,77.5386458
12.9397325,77.5840165
12.9926832,77.5586135
12.9326184,77.6883647
12.9372291,77.5849699
12.9718768,77.5977474
13.0077553,77.5711147
12.96444,77.578776
12.9380418,77.746775
12.9823212,77.6105698
13.00821,77.5545775
12.93052438294314,77.68565200981077
13.0970606,77.5996065
13.0607172,77.4612334
12.9797459,77.6097025
12.9645482,77.5549087
13.0003675,77.677331
13.0130833,77.55441
12.9821266,77.606448
12.9658069,77.5742009
12.9631859,77.5604588
12.9874372,77.7349236
12.889707,77.5632562
12.9771392,77.5765105
12.9861139,77.5947922
12.9992347,77.5694275
12.9826238,77.6118733
12.9723141,77.5810246
13.0353379,77.5890716
12.9736908,77.5512487
12.9909225,77.5747551
12.9962082,77.5631513
12.9336866,77.690849
12.9391684,77.5314105
12.9777905,77.6284261
12.9614555,77.6366659
12.9959039,77.6947788
12.9791153,77.5749443
12.9137687,77.6076042
12.997255,77.5682667
12.9829796,77.6107298
12.9822289,77.6065253
12.9492526,77.5366854
13.0336167,77.6243317
12.988125,77.5375683
12.9637948,77.5766628
12.9848971,77.5541513
12.9763712,77.5796569
12.9123071,77.6385912
12.9602639,77.6444619
12.9800888,77.5800312
12.9957752,77.6135396
13.0081498,77.6943883
12.9698575,77.5758584
12.9330317,77.6914
12.9627132,77.5959711
12.9765097,77.547165
13.045633,77.7500932
12.9265822,77.5837751
12.9783851,77.5794882
12.9126294,77.6352281
12.988835,77.5989317
12.9337486,77.6909711
13.0145654,77.5512903
12.9989098,77.5714275
12.9137169,77.6074858
12.9639422,77.5839086
13.1882433,77.680515
12.9997397,77.5496894
12.9840572,77.603513
13.0705118,77.5879867
12.9979221,77.5517264
12.9849058,77.6052598
13.0359857,77.5889853
12.9735012,77.5512207
12.9771242,77.5764791
12.9819389,77.606424
12.9643797,77.5771575
12.9780763,77.5794625
12.9978975,77.5499981
12.9734382,77.5792152
12.9778226,77.5754361
12.98415,77.6034986
12.9605062,77.5701519
12.9736967,77.5785046
12.9790154,77.5801831
12.9879919,77.537442
12.9783034,77.6382163
12.9265002,77.6777709
12.9800337,77.6137131
12.9821388,77.5987481
12.9849312,77.5447808
13.0080489,77.6949316
12.9374202,77.6192977
12.970232128423854,77.60668584473053
12.9780847,77.5794167
12.9334599,77.6910559
12.9385203,77.6319761
13.0082272,77.694016
13.0713227,77.5881128
12.9773463,77.5756516
12.9964357,77.5507035
12.9804063,77.6118775
12.9501611,77.605057
13.0187627,77.5316404
12.9856015,77.552833
13.0065097,77.5485835
12.9353326,77.6155304
12.9357657,77.6153811
12.9959486,77.6680375
12.9813293,77.6101687
12.9287241,77.6830301
12.931855,77.6916193
12.9794929,77.6063731
13.000456221039816,77.67712972609283
12.9465819,77.5798768
12.9744964,77.5459915
12.9084792,77.6005554
12.9516737,77.7174527
12.9341817,77.6906023
12.9741196,77.5447813
13.0054501,77.569378
12.9591751,77.5768446
12.9362306,77.6161471
12.9121762,77.6379352
12.9733821,77.5792377
12.97898295409619,77.57939160692969
12.9592799,77.5765409
12.9667484,77.5739107
12.9745148,77.544748
12.9770165,77.5768976
12.9649198,77.5756296
12.9709454,77.7122808
12.9648582,77.5758267
12.936002,77.615614
12.9878875,77.537292
12.9448589,77.6201707
13.1886236,77.6802499
12.9920946,77.5886905
13.121331,77.6313673
12.9814004,77.6075528
12.9620009,77.5987363
12.9974483,77.6103983
13.0083366,77.5545611
12.9743255,77.5781319
12.8415517,77.6441338
12.9813489,77.6088827
12.9671908,77.5742186
12.9843811,77.6050847
12.9917468,77.5886087
13.0072111,77.5924404
12.9828496,77.6115881
12.9795247,77.5750103
12.9738578,77.5464692
12.9139587,77.6381359
12.9353518,77.6155459
12.9841063,77.6034235
12.9952487,77.6962669
12.9694284,77.5458112
13.0196065,77.5562517
12.9727789,77.6072378
13.0084999,77.6955593
12.9799923,77.6051083
12.9640318,77.5767785
13.1199067,77.6101733
12.9608882,77.5279883
12.9738256,77.5790354
12.9525321,77.5411417
12.9832192,77.6032762
12.9830772,77.6107399
12.884708765771675,77.63518231159344
13.0469166,77.5757555
13.0124286,77.5540377
12.960359,77.5621815
13.0307374,77.5600549
13.0127685,77.5547826
12.978499,77.5734566
12.970456445551626,77.64650882494932
12.9992758,77.5497944
12.9084061,77.6006918
12.9607959,77.5281463
12.9772948,77.5707436
12.9865907,77.5800475
12.9932145,77.6618269
12.9760209,77.7104692
12.9767263,77.5796919
12.9226346,77.6514572
12.9854334,77.6066615
13.0704029,77.5876185
12.9745844,77.6197578
12.8817503,77.5959518
13.0086658,77.5543021
13.008285,77.5542617
12.9754869,77.5762947
13.1864962,77.6424287
12.9789002,77.5920589
12.9610887,77.7017238
13.1611403,77.6263274
12.9252533,77.6758067
13.0189,77.5575267
13.0191333,77.639505
12.9946684,77.5896477
12.977015,77.577118
12.9804602,77.6097559
12.9796785,77.6069473
12.9812814,77.6101955
12.9644443,77.5767227
12.9339087,77.6907447
12.9744131,77.60725
12.983975,77.6038525
12.9755446,77.5761108
12.9778488,77.5764665
12.9428504,77.6028193
12.9772598,77.5794499
13.006068,77.5711172
12.9760967,77.5774388
12.9523911,77.5410548
12.9343283,77.69061
12.9363941,77.6915405
12.895127,77.5991962
13.0700445,77.5876784
13.0476458,77.5761904
12.9644114,77.5762151
12.9116225,77.6447305
13.0246108,77.5899906
13.0205432,77.5924826
12.9752539,77.6254628
13.0311244,77.5599096
12.9811296,77.5984811
12.9683849,77.5380399
12.9814263,77.6086914
12.9769545,77.5790601
12.9766267,77.5800233
13.071365,77.5881783
12.9800295,77.6137743
13.0713765,77.5881401
12.9809645,77.6102187
12.9739886,77.6235608
12.9588013,77.5190357
12.9760415,77.5773706
12.9714797,77.6181517
12.9743706,77.5513226
12.9716049,77.6180893
13.0592539,77.5876276
12.9753007,77.5763564
12.9767061,77.5800016
12.9733982,77.5793361
12.9363759,77.6208719
12.9729184,77.5790118
12.9736733,77.5750645
13.1866885,77.6806854
12.9894018,77.5076701
12.9739527,77.5750175
12.9873557,77.5743532
12.975721,77.5608158
12.9267324,77.5507578
13.0275799,77.5860381
12.9804075,77.5725337
13.001495,77.5953517
13.0119417,77.5523117
12.9701543,77.5758089
12.9712533,77.5073567
12.9651879,77.5841465
12.893476,77.6368385
12.96618,77.5485283
13.0834778,77.6382887
12.9751035,77.5787895
13.0055683,77.549055
12.9801778,77.6136011
12.8933949,77.6368953
12.9609111,77.5280503
13.0983801,77.5731349
12.9579958,77.5693576
13.0615752,77.5873148
12.9768818,77.5756951
12.9932959,77.6616981
12.9792539,77.6140528
12.976072,77.5756677
12.9603815,77.6445177
12.9269287,77.6948225
12.9808926,77.6102294
12.9644719,77.5770941
12.9754829,77.5785693
12.9926712,77.5582072
13.027795,77.573881
12.9932568,77.5390159
13.0088984,77.5554344
12.960034,77.5166203
12.980921,77.607714
12.9309611,77.6058095
12.9807471,77.628686
12.9779856,77.5785
12.9167758,77.5734833
12.9982868,77.5408118
12.9727355,77.5772135
12.9679023,77.5787772
13.0005081,77.6774229
12.926677506176931,77.67783220857382
13.0337666,77.5884894
12.9835208,77.6091693
12.8418127,77.6452873
12.9332377,77.6911559
13.1910863,77.680742
12.9963017,77.56314
12.9231876,77.6740832
13.0003063,77.550034
12.962037,77.5988481
12.9326955,77.6883708
12.980098,77.574846
13.0188516,77.5316183
12.9773715,77.5707591
12.9993642,77.5495457
12.9608996,77.528019
13.0112302,77.55464
13.0082692,77.6960205
12.9855959,77.5527483
13.00856,77.6959633
13.0705896,77.5875852
12.9646517,77.5750866
12.9716742,77.6580337
12.9786484,77.5738223
12.9724147,77.5937277
12.9578948,77.5541393
12.9297128,77.504948
12.994092,77.6632163
13.0232107,77.5849459
13.0328569,77.5337289
12.9341633,77.6905817
12.9400183,77.6873517
12.9716171,77.6581346
12.9630048,77.5763688
13.097195,77.5996133
12.8759826,77.5964316
13.0084808,77.5701388
12.9774659,77.5802107
12.9441455,77.5769095
12.9281538,77.6797554
12.9648733,77.580825
12.9053646,77.6303812
12.9337669,77.6908308
12.9110876,77.6380464
13.0018857,77.5707675
12.9781712,77.578623
13.0084602,77.5710942
12.9993867,77.5691933
12.9668815,77.5472105
12.9379875,77.7465607
13.0080007,77.5566394
12.9773608,77.5755977
12.9449852,77.698543
12.9727678,77.5381434
13.0078179,77.557068
12.9633875,77.581247
12.9751344,77.5822352
12.9586717,77.6680733
12.9963728,77.6690254
12.9772266,77.5775148
12.9613626,77.6365818
12.9955047,77.6669213
12.9738817,77.5502533
13.0971205,77.5987595
12.9709806,77.6068901
12.9974279,77.5470429
13.0114091,77.5546058
12.8898607,77.5977776
12.8756316,77.5439708
12.9739752,77.5784142
12.9992507,77.6247635
12.9810152,77.6102112
12.9759463,77.5749376
12.9884795,77.6088563
13.1851125,77.6798377
12.9755928,77.5615428
13.0165549,77.591553
12.9915982,77.5382631
12.9975004,77.5465799
12.9791974,77.581826
13.0027945,77.571261
13.0201219,77.5924375
13.1917563,77.6468886
13.0067673,77.6865731
12.9702517,77.5761
12.9803785,77.5714494
12.9840456,77.603389
12.9401025,77.5728844
12.9735033,77.551075
12.9789508,77.5807633
12.985647811263233,77.64500024
12.9945894,77.5715089
12.981999,77.6072809
13.0216567,77.64053
12.906763110275223,77.69724402576685
12.9750272,77.6201686
12.9643073,77.5839876
12.9235788,77.576368
12.9316865,77.6959241
12.9820959,77.6070531
12.9773434,77.5764018
12.9945587,77.571462
12.9604119,77.5776598
12.9701806,77.5758826
12.9877207,77.7093066
12.9995227,77.5506868
12.9725338,77.5811878
12.998755,77.5501333
12.9749614,77.5448446
12.9643028,77.5839584
12.9937727,77.5892077
13.0117219,77.5544945
12.841884,77.6453437
12.9840581,77.6034624
12.9499014,77.5986758
12.9826127,77.603024
12.9316553,77.6958924
12.9343283,77.69061
12.9810535,77.6103657
12.9898188,77.5727115
12.9799813,77.6095796
12.9745343,77.6256527
12.911353,77.6381372
13.0079782,77.6964119
13.0712529,77.5879907
13.1843217,77.679785
12.9621056,77.7014212
13.0538317,77.5926883
13.000428562974214,77.67664859413895
13.0347747,77.5887989
12.979155,77.6456417
13.1843198,77.6795552
13.0000297,77.6109817
12.9135577,77.6785443
12.9537518,77.543123
13.047737,77.577013
12.9636008,77.5767072
12.977735,77.57591
12.9734293,77.551094
13.0352685,77.589006
12.9780462,77.5794597
13.004991,77.5934415
12.9332672,77.6912685
12.9793907,77.5749857
12.9455035,77.5712172
12.964102,77.576793
13.0478094,77.5782033
12.9122715,77.6380871
12.9810305,77.6102379
12.9780061,77.5773309
12.973318,77.5781673
12.9768796,77.5783272
12.998089,77.5502125
13.0075423,77.5487629
12.9662183,77.53535
12.9365098,77.6926467
12.9762377,77.5773712
12.9702237,77.5757896
12.9770787,77.5760373
12.9699908,77.6067463
12.9982603,77.5533038
12.9804995,77.6099658
13.0080067,77.6966465
12.9644767,77.57769
12.9796533,77.6072383
12.9809808,77.6104159
12.9648847,77.5389539
12.9734363,77.5792946
12.9745342,77.7113456
12.9812256,77.6092985
13.1836786,77.6795104
12.9991389,77.5487117
13.0999813,77.5795186
12.8598974,77.6479168
12.969942395970596,77.60670854219251
12.9990501,77.5409914
12.9744146,77.6096621
12.9818742,77.6063751
12.958155,77.5189767
12.9588503,77.577454
12.9811346,77.6142092
12.9761167,77.577395
12.9736083,77.57933
12.9707365,77.6473064
12.9832378,77.6098522
12.9771333,77.57644
12.9713907,77.5075413
12.9746467,77.56279
12.891373,77.6380908
12.9771938,77.5764623
12.947435,77.6991004
12.9998087,77.5496585
12.9261041,77.5860234
12.988626,77.5375451
12.9123967,77.6332111
12.9559965,77.7120148
13.0656762,77.5944302
13.000428702500503,77.67761184975522
12.9794341,77.6070628
12.9458778,77.5705737
13.0090865,77.5559633
12.9697918,77.5756764
12.9331274,77.6913393
12.9352697,77.6906631
13.1844233,77.6797967
12.9592329,77.5758949
12.9592854,77.6555074
13.1852564,77.6798655
13.0019385,77.5502734
12.9810586,77.610217
12.9726887,77.5810663
12.9644274,77.5758782
13.0055447,77.5690923
12.9772119,77.5764225
12.969806,77.5757196
13.07129,77.5874778
12.9746226,77.5455297
12.9949689,77.6092291
12.9270583,77.679321
12.9397742,77.6957397
12.9327835,77.6885018
12.9795854,77.6071443
12.995919940032088,77.69506809555519
13.1839294,77.6794935
12.9839813,77.6036935
12.9642906,77.5407304
13.0169738,77.5311104
12.9783064,77.6403322
12.9879258,77.7341117
12.9784679,77.5751541
12.9856575,77.5935788
12.9394607,77.4930425
12.9713326,77.5373241
12.9308973,77.6068104
12.9436308,77.5731955
12.9241078,77.6731873
12.9838786,77.5779404
13.0558794,77.6322942
12.9397568,77.6957314
12.9815352,77.6084603
12.9673223,77.5742791
12.9898843,77.603804
12.9833466,77.6095837
12.9815756,77.6079997
13.0085156,77.5429968
12.9809939,77.6104555
13.0629517,77.592025
12.9733522,77.5500448
12.988122,77.5722302
12.9903683,77.5995942
12.9579523,77.7009471
12.9732087,77.6166664
12.9712533,77.5073567
13.0486432,77.4981882
13.000389,77.6112154
13.0055267,77.5807533
12.9993936,77.5496334
13.0566589,77.547083
12.9979639,77.5516197
12.9202566,77.6208312
12.9812424,77.6105602
12.9641318,77.5769276
12.9712345,77.6010005
12.9736196,77.6230697
12.9779377,77.5740125
13.0267236,77.5858239
12.9989955,77.6879677
13.1840785,77.6797885
12.9975506,77.5479989
12.9364078,77.6924148
12.9772833,77.5764847
12.9590144,77.6455547
13.0280792,77.5734605
12.9919814,77.5569604
12.930995,77.608205
12.9814939,77.6084824
13.0703009,77.5875996
12.984179,77.6048265
12.9548905,77.5855237
12.9778034,77.5740771
12.9846201,77.6015374
12.9895978,77.6019566
13.0362187,77.5893596
13.0057867,77.5651082
13.0704798,77.5875849
12.9280079,77.5810821
13.044737,77.5709248
12.9783417,77.5435446
12.9066085,77.6281679
12.8928065,77.6370289
12.906895794073884,77.54644361628571
13.2486012,77.7154499
12.9785613,77.6951124
13.0713917,77.588155
13.0288934,77.5390656
12.9975844,77.5485214
13.1835809,77.6803312
12.9730833,77.579045
12.9787517,77.5795224
13.012232,77.5528924
12.9595409,77.575613
12.9825536,77.6075748
13.0058908,77.5711984
12.9867799,77.7334405
12.9811241,77.5984297
12.9801689,77.5748448
13.1923372,77.646816
13.0124158,77.553429
12.9619833,77.5990483
12.8416963,77.6452151
12.941927,77.5711612
13.0079156,77.5487459
12.9896183,77.5378617
12.937578,77.5852429
12.9699011,77.575695
12.9768078,77.5757082
12.9778324,77.5753592
12.9915112,77.5884653
12.9734892,77.5395991
12.9790793,77.5749877
12.9332744,77.6912574
12.9557554,77.7194025
12.980376,77.6027796
12.9298553,77.580653
12.9869323,77.5191548
13.059778582515282,77.57710772878612
12.9397555,77.6956668
12.9308851,77.6060448
12.9963004,77.5631678
12.9170938,77.6723512
12.9974442,77.5470478
13.1906735,77.6457286
12.9451992,77.5714875
13.0076918,77.5711772
13.0475559,77.5763646
12.9558152,77.7210448
12.9805798,77.5971702
12.9776468,77.5707505
12.933329019818638,77.68898110255923
12.9855093,77.5723085
12.9643983,77.5773967
12.9641425,77.5761696
13.0081422,77.694776
12.9870484,77.5498572
12.9563223,77.6415454
12.9650715,77.5737975
12.9732053,77.6095075
12.9784552,77.5734607
13.0004046,77.5503357
12.9843147,77.6029046
12.9811155,77.6095522
12.9767483,77.57458
12.9554602,77.5860545
13.0358412,77.566963
12.9989194,77.5693908
12.9854037,77.5541483
12.9740629,77.6094202
12.9569947,77.7031878
12.9993235,77.5486876
12.9689467,77.5364066
13.059025,77.5930687
12.9879335,77.7339724
12.9791666,77.57961
12.8427896,77.6443169
13.0083441,77.5545048
12.9987406,77.5527416
12.9397107,77.695482
12.9763275,77.5775295
12.9821073,77.5755864
12.9694144,77.5795689
12.9789706,77.5797631
12.9714713,77.619114
12.9792218,77.5750286
12.9774108,77.5793919
12.9689246,77.5362773
12.9839097,77.603662
12.980744,77.5973672
12.9992043,77.5489315
12.9794273,77.6950887
12.9645134,77.5839296
12.9729489,77.6148201
13.1222123,77.6305325
12.9721122,77.658008
12.9085056,77.6003492
12.9787717,77.5782508
13.0053203,77.5711778
12.9940849,77.6636496
13.0088031,77.5486414
12.97276,77.6576726
13.0505091,77.5255534
12.9374025,77.6928829
12.9793959,77.5771117
12.9641317,77.5836567
12.9811102,77.5984097
12.9838535,77.6086887
12.9993651,77.5507275
12.9916894,77.5883869
12.9727457,77.5789545
13.0716811,77.5889853
12.9613398,77.595938
12.9820816,77.6100286
12.9790767,77.577945
13.00828,77.5544633
12.9071264,77.6291445
12.9648453,77.7179638
13.1918089,77.6468414
12.9973895,77.5478625
12.9912703,77.5885586
12.9770119,77.5801746
12.96423,77.55611
12.9749471,77.5970087
12.8422505,77.6440234
13.0269134,77.5439405
12.9803674,77.5785498
12.9642541,77.5791562
13.011366,77.5545664
12.9799636,77.6073816
12.9718483,77.647475
12.9521368,77.7001984
13.0471037,77.5011887
12.9392367,77.58399
13.000335378233643,77.67641807535433
12.9649276,77.5385313
12.9591499,77.6456313
12.9641398,77.5766911
13.0929267,77.59401
12.9645076,77.5778204
13.0085215,77.5707197
13.0008299,77.6770026
12.9740371,77.5449363
13.035125,77.588955
12.9810251,77.610303
13.0685517,77.5300987
12.9962062,77.5631517
12.9994239,77.5497315
12.9822255,77.6065211
12.9312452,77.6073678
12.963777,77.5771837
12.9884939,77.5480296
12.9649628,77.5840392
12.9930507,77.5541782
12.9994907,77.5713276
12.9790986,77.5795137
12.9067285,77.6283107
12.9166767,77.595903
12.935266,77.6156898
13.0169555,77.5311733
12.9676621,77.590902
12.9514214,77.5768155
12.9651983,77.5841096
13.0281467,77.5727017
12.9975364,77.5511079
12.9760641,77.5807653
12.9983201,77.6894098
12.9338052,77.6912007
12.8928045,77.6369229
12.9789881,77.5771614
12.9745599,77.5449658
13.0054517,77.569305
12.9814899,77.6085337
12.9685385,77.600306
13.0106346,77.554556
13.019943,77.5318291
12.9259295,77.5503394
12.9731017,77.579089
12.9771168,77.576452
12.9811398,77.6101488
12.99655501,77.66900083012254
13.070022,77.5869989
13.0081326,77.5551259
13.0118568,77.5438108
12.9002384,77.6470598
12.9777574,77.5754301
12.9832022,77.6098933
12.9640119,77.5770254
12.955733,77.7148632
12.9747813,77.5539198
